map_key,x,y,direction,neighbor_x,neighbor_y,road_class,river_class,crossing_type,source_status
point_alpha_corridor,85,78,4,86,79,1,0,none,draft
point_alpha_corridor,85,78,8,85,79,1,0,none,draft
point_alpha_corridor,86,78,4,87,78,1,0,none,draft
point_alpha_corridor,86,78,8,86,79,1,0,none,draft
point_alpha_corridor,87,78,8,87,79,1,0,none,draft
point_alpha_corridor,2,79,4,3,79,0,1,none,draft
point_alpha_corridor,13,79,2,14,79,0,2,none,draft
point_alpha_corridor,14,79,4,15,79,0,2,none,draft
point_alpha_corridor,15,79,2,16,79,1,0,none,draft
point_alpha_corridor,59,79,2,60,79,1,0,none,draft
point_alpha_corridor,82,79,4,83,79,0,2,none,draft
point_alpha_corridor,83,79,2,84,79,1,0,none,draft
